field,object_id,redshift,num_filters
gru-00,gru-00_02209,6.931962,11
gru-00,gru-00_02210,1.579771,12
gru-00,gru-00_02214,3.421595,12
gru-00,gru-00_02215,0.656821,12
gru-00,gru-00_02217,1.828370,12
gru-00,gru-00_02227,2.504684,12
gru-00,gru-00_02233,0.341382,11
gru-00,gru-00_02240,1.940267,12
gru-00,gru-00_02247,4.558399,9
gru-00,gru-00_02268,1.660464,12
gru-00,gru-00_02269,0.118178,12
gru-00,gru-00_02271,1.679688,11
gru-00,gru-00_02272,2.492090,11
gru-00,gru-00_02273,1.681833,11
gru-00,gru-00_02276,4.545022,9
gru-00,gru-00_02277,2.504684,12
gru-00,gru-00_02281,4.634455,12
gru-00,gru-00_02291,0.550381,12
gru-00,gru-00_02296,0.100000,12
gru-00,gru-00_02297,0.383893,12
gru-00,gru-00_02298,7.362024,12
gru-00,gru-00_02303,1.918006,12
gru-00,gru-00_02311,2.392952,12
gru-00,gru-00_02323,4.494241,12
gru-00,gru-00_02334,1.814826,12
gru-00,gru-00_02336,1.802468,12
gru-00,gru-00_02339,1.882046,11
gru-00,gru-00_02343,4.634455,12
gru-00,gru-00_02344,0.000000,12
gru-00,gru-00_02347,1.598412,12
gru-00,gru-00_02348,1.767932,12
gru-00,gru-00_02351,1.794632,12
gru-00,gru-00_02354,0.124457,12
gru-00,gru-00_02355,1.475644,12
gru-00,gru-00_02357,1.409237,11
gru-00,gru-00_02360,1.993671,12
gru-00,gru-00_02368,0.339773,12
gru-00,gru-00_02371,5.473393,12
gru-00,gru-00_02374,4.394072,12
gru-00,gru-00_02375,1.555123,11
gru-00,gru-00_02376,1.731635,12
gru-00,gru-00_02377,2.696218,12
gru-00,gru-00_02378,0.536183,12
gru-00,gru-00_02379,0.000000,12
gru-00,gru-00_02382,0.547283,12
gru-00,gru-00_02392,2.182606,12
gru-00,gru-00_02393,2.072527,12
gru-00,gru-00_02396,1.904033,12
gru-00,gru-00_02402,1.736009,12
gru-00,gru-00_02403,7.534361,12
gru-00,gru-00_02405,1.516579,12
gru-00,gru-00_02409,1.661528,12
gru-00,gru-00_02415,1.556146,12
gru-00,gru-00_02417,1.694737,12
gru-00,gru-00_02423,3.109496,12
gru-00,gru-00_02434,2.063936,12
gru-00,gru-00_02435,0.935761,12
gru-00,gru-00_02439,0.553484,12
gru-00,gru-00_02440,0.000000,12
gru-00,gru-00_02441,2.021340,12
gru-00,gru-00_02444,0.000000,10
gru-00,gru-00_02452,2.579777,12
gru-00,gru-00_02457,0.465946,12
gru-00,gru-00_02458,0.177861,11
gru-00,gru-00_02460,1.791281,12
gru-00,gru-00_02463,4.197098,12
gru-00,gru-00_02468,0.607854,11
gru-00,gru-00_02471,1.815952,12
gru-00,gru-00_02473,6.063216,12
gru-00,gru-00_02474,0.127159,10
gru-00,gru-00_02475,0.102192,12
gru-00,gru-00_02476,2.641882,11
gru-00,gru-00_02480,0.428894,12
gru-00,gru-00_02487,0.282614,10
gru-00,gru-00_02489,4.459190,12
gru-00,gru-00_02499,0.000000,12
gru-00,gru-00_02502,0.464773,12
gru-00,gru-00_02515,1.838598,12
gru-00,gru-00_02520,5.396177,12
gru-00,gru-00_02525,0.321676,9
gru-00,gru-00_02530,0.100000,12
gru-00,gru-00_02531,1.154806,12
gru-00,gru-00_02532,1.956779,12
gru-00,gru-00_02535,4.729914,11
gru-00,gru-00_02536,3.979356,11
gru-00,gru-00_02537,0.467706,12
gru-00,gru-00_02547,1.826108,11
gru-00,gru-00_02551,1.650903,12
gru-00,gru-00_02552,4.925710,12
gru-00,gru-00_02553,0.156850,12
gru-00,gru-00_02554,2.739308,12
gru-00,gru-00_02556,0.117731,12
gru-00,gru-00_02559,2.311166,12
gru-00,gru-00_02560,1.969817,12
gru-00,gru-00_02567,0.351615,12
gru-00,gru-00_02572,1.666857,11
gru-00,gru-00_02573,1.597373,11
gru-00,gru-00_02574,2.059038,12
gru-00,gru-00_02577,2.284783,12
gru-00,gru-00_02578,0.000000,12
gru-00,gru-00_02580,2.700620,10
gru-00,gru-00_02583,0.278517,12
gru-00,gru-00_02586,1.594258,12
gru-00,gru-00_02587,1.954414,12
gru-00,gru-00_02588,1.720731,12
gru-00,gru-00_02589,0.143050,11
gru-00,gru-00_02590,0.801285,12
gru-00,gru-00_02591,7.439309,11
gru-00,gru-00_02592,2.284783,12
gru-00,gru-00_02599,1.417903,12
gru-00,gru-00_02600,0.685564,12
gru-00,gru-00_02603,0.161486,12
gru-00,gru-00_02604,0.000000,12
gru-00,gru-00_02605,7.982787,12
gru-00,gru-00_02606,1.820461,12
gru-00,gru-00_02607,8.252562,12
gru-00,gru-00_02608,0.453102,11
gru-00,gru-00_02610,2.132090,12
gru-00,gru-00_02613,4.836320,12
gru-00,gru-00_02614,1.064526,12
gru-00,gru-00_02616,2.678483,12
gru-00,gru-00_02617,2.663799,12
gru-00,gru-00_02618,1.844253,12
gru-00,gru-00_02620,4.538371,12
gru-00,gru-00_02621,1.073629,11
gru-00,gru-00_02623,0.000000,12
gru-00,gru-00_02625,7.797789,11
gru-00,gru-00_02632,0.515432,11
gru-00,gru-00_02642,0.440371,12
gru-00,gru-00_02657,1.143630,12
gru-00,gru-00_02658,2.066388,12
gru-00,gru-00_02661,1.304585,11
gru-00,gru-00_02662,0.000000,10
gru-00,gru-00_02663,7.640846,12
gru-00,gru-00_02667,2.429795,11
gru-00,gru-00_02668,7.338643,12
gru-00,gru-00_02669,0.108381,12
gru-00,gru-00_02670,0.000000,12
gru-00,gru-00_02675,4.978086,12
gru-00,gru-00_02686,2.257306,12
gru-00,gru-00_02697,0.650207,12
gru-00,gru-00_02698,2.044390,11
gru-00,gru-00_02704,1.290799,12
gru-00,gru-00_02709,1.085274,12
gru-00,gru-00_02710,0.931893,12
gru-00,gru-00_02714,3.683757,12
gru-00,gru-00_02715,3.177448,12
gru-00,gru-00_02716,0.100000,12
gru-00,gru-00_02727,0.714824,12
gru-00,gru-00_02728,1.763507,12
gru-00,gru-00_02729,1.800227,12
gru-00,gru-00_02732,1.656210,11
gru-00,gru-00_02733,2.687322,12
gru-00,gru-00_02734,1.423712,12
gru-00,gru-00_02735,7.392181,12
gru-00,gru-00_02743,1.239159,10
gru-00,gru-00_02746,0.100000,11
gru-00,gru-00_02748,3.425177,12
gru-00,gru-00_02750,4.892619,12
gru-00,gru-00_02755,4.627698,12
gru-00,gru-00_02756,3.273788,12
gru-00,gru-00_02759,1.689353,12
gru-00,gru-00_02760,0.447880,12
gru-00,gru-00_02761,0.446722,12
gru-00,gru-00_02762,3.556252,12
gru-00,gru-00_02764,1.617188,12
gru-00,gru-00_02768,8.065722,12
gru-00,gru-00_02769,7.312002,12
gru-00,gru-00_02770,1.819333,12
gru-00,gru-00_02773,0.764911,11
gru-00,gru-00_02778,0.648887,12
gru-00,gru-00_02784,0.595681,12
gru-00,gru-00_02785,8.182508,11
gru-00,gru-00_02790,11.978708,12
gru-00,gru-00_02797,4.178422,12
gru-00,gru-00_02800,3.065353,12
gru-00,gru-00_02801,3.076751,12
gru-00,gru-00_02802,0.378920,12
gru-00,gru-00_02805,1.878590,12
gru-00,gru-00_02807,1.783476,12
gru-00,gru-00_02808,1.423712,12
gru-00,gru-00_02811,7.462973,12
gru-00,gru-00_02820,4.184640,12
gru-00,gru-00_02823,7.500292,10
gru-00,gru-00_02824,0.416941,11
gru-00,gru-00_02827,1.206285,12
gru-00,gru-00_02828,0.426623,12
gru-00,gru-00_02832,0.650207,11
gru-00,gru-00_02833,4.457007,12
gru-00,gru-00_02851,4.769010,12
gru-00,gru-00_02857,0.000000,12
gru-00,gru-00_02864,1.482585,12
gru-00,gru-00_02871,1.855653,12
gru-00,gru-00_02872,0.000000,12
gru-00,gru-00_02878,0.342993,11
gru-00,gru-00_02879,0.395567,11
gru-00,gru-00_02880,0.467119,12
gru-00,gru-00_02881,2.564060,11
gru-00,gru-00_02883,1.520609,12
gru-00,gru-00_02891,0.000000,9
gru-00,gru-00_02896,3.089818,12
gru-00,gru-00_02899,1.840842,12
gru-00,gru-00_02903,1.759089,12
gru-00,gru-00_02905,0.136213,12
gru-00,gru-00_02907,7.875638,12
gru-00,gru-00_02908,7.095436,12
gru-00,gru-00_02909,2.317795,12
gru-00,gru-00_02910,2.319123,12
gru-00,gru-00_02914,1.923848,12
gru-00,gru-00_02919,2.592687,12
gru-00,gru-00_02921,7.446064,12
gru-00,gru-00_02924,1.141059,12
gru-00,gru-00_02926,3.294351,12
gru-00,gru-00_02927,3.292634,12
gru-00,gru-00_02933,4.280921,12
gru-00,gru-00_02934,0.000000,12
gru-00,gru-00_02935,0.120416,12
gru-00,gru-00_02936,0.000000,11
gru-00,gru-00_02945,1.733822,12
gru-00,gru-00_02951,0.403404,12
gru-00,gru-00_02955,1.846529,12
gru-00,gru-00_02956,1.848807,12
gru-00,gru-00_02961,2.574054,12
gru-00,gru-00_02964,3.026512,12
gru-00,gru-00_02965,3.135881,10
gru-00,gru-00_02966,0.100000,11
gru-00,gru-00_02972,4.312702,12
gru-00,gru-00_02973,2.317795,11
gru-00,gru-00_02975,1.913341,12
gru-00,gru-00_02976,1.667924,12
gru-00,gru-00_02984,1.793542,12
gru-00,gru-00_02987,4.220016,12
gru-00,gru-00_02988,1.767932,12
gru-00,gru-00_02991,2.250798,12
gru-00,gru-00_02993,2.457343,12
gru-00,gru-00_02994,0.581700,12
gru-00,gru-00_02995,0.403979,12
gru-00,gru-00_03005,1.738226,12
gru-00,gru-00_03006,1.771255,12
gru-00,gru-00_03022,0.602092,12
gru-00,gru-00_03023,1.705563,12
gru-00,gru-00_03025,1.002708,12
gru-00,gru-00_03030,1.749201,12
gru-00,gru-00_03032,1.716407,12
gru-00,gru-00_03033,4.878550,10
gru-00,gru-00_03036,1.976954,11
gru-00,gru-00_03037,2.401105,12
gru-00,gru-00_03041,1.706620,12
gru-00,gru-00_03042,1.603614,12
gru-00,gru-00_03043,0.535568,12
gru-00,gru-00_03044,1.927359,12
gru-00,gru-00_03050,3.164101,12
gru-00,gru-00_03055,0.000000,11
gru-00,gru-00_03058,1.518593,12
gru-00,gru-00_03059,1.742584,11
gru-00,gru-00_03060,2.598440,12
gru-00,gru-00_03063,1.524645,9
gru-00,gru-00_03066,1.772364,12
gru-00,gru-00_03069,6.252168,12
gru-00,gru-00_03070,2.321779,12
gru-00,gru-00_03076,1.468722,12
gru-00,gru-00_03084,1.811450,12
gru-00,gru-00_03085,8.127667,12
gru-00,gru-00_03089,3.205951,11
gru-00,gru-00_03109,0.000000,12
gru-00,gru-00_03110,11.978708,12
gru-00,gru-00_03113,7.429188,12
gru-00,gru-00_03114,0.266808,12
gru-00,gru-00_03126,1.513561,12
gru-00,gru-00_03127,1.513561,12
gru-00,gru-00_03128,1.517586,12
gru-00,gru-00_03129,1.513561,12
gru-00,gru-00_03130,0.856143,12
gru-00,gru-00_03131,2.164834,12
gru-00,gru-00_03136,1.407287,12
gru-00,gru-00_03146,7.496892,12
gru-00,gru-00_03151,1.018794,11
gru-00,gru-00_03156,2.095968,12
gru-00,gru-00_03157,3.226188,12
gru-00,gru-00_03158,7.968339,10
gru-00,gru-00_03163,1.421774,12
gru-00,gru-00_03169,1.743681,11
gru-00,gru-00_03176,0.466532,12
gru-00,gru-00_03180,1.027697,12
gru-00,gru-00_03191,6.437245,12
gru-00,gru-00_03193,0.000000,12
gru-00,gru-00_03196,0.648887,12
gru-00,gru-00_03197,5.162611,12
gru-00,gru-00_03212,4.994848,11
gru-00,gru-00_03218,0.426039,12
gru-00,gru-00_03224,2.333759,12
gru-00,gru-00_03235,1.437323,12
gru-00,gru-00_03238,2.135851,12
gru-00,gru-00_03240,1.630858,12
gru-00,gru-00_03244,0.000000,10
gru-00,gru-00_03251,4.472308,12
gru-00,gru-00_03259,11.978708,12
gru-00,gru-00_03264,2.552674,11
gru-00,gru-00_03266,1.704455,10
gru-00,gru-00_03267,0.000000,10
gru-00,gru-00_03277,0.108825,9
gru-00,gru-00_03279,3.541696,12
gru-00,gru-00_03282,3.538064,11
gru-00,gru-00_03283,1.721819,11
gru-00,gru-00_03287,0.454265,12
gru-00,gru-00_03288,0.105724,12
gru-00,gru-00_03292,0.284154,11
gru-00,gru-00_03302,2.336427,12
gru-00,gru-00_03305,0.774113,12
gru-00,gru-00_03307,0.543574,12
gru-00,gru-00_03310,2.065162,12
gru-00,gru-00_03311,2.965772,12
gru-00,gru-00_03315,0.109268,12
gru-00,gru-00_03316,1.919173,12
gru-00,gru-00_03317,1.915672,12
gru-00,gru-00_03318,1.914506,12
gru-00,gru-00_03319,1.916839,12
gru-00,gru-00_03320,1.900550,12
gru-00,gru-00_03330,3.548968,12
gru-00,gru-00_03334,5.307254,9
gru-00,gru-00_03336,1.722908,12
gru-00,gru-00_03346,5.055098,12
gru-00,gru-00_03350,1.369077,12
gru-00,gru-00_03358,0.000000,12
gru-00,gru-00_03364,1.836300,12
gru-00,gru-00_03365,1.822719,12
gru-00,gru-00_03367,6.128498,12
gru-00,gru-00_03384,0.530662,12
gru-00,gru-00_03386,0.631827,11
gru-00,gru-00_03392,1.813700,12
gru-00,gru-00_03401,1.486561,12
gru-00,gru-00_03403,4.413525,11
gru-00,gru-00_03404,4.723042,11
gru-00,gru-00_03408,3.278919,12
gru-00,gru-00_03409,0.308525,12
gru-00,gru-00_03413,1.736009,12
gru-00,gru-00_03414,0.100000,12
gru-00,gru-00_03424,1.777915,12
gru-00,gru-00_03437,3.050744,12
gru-00,gru-00_03444,2.254701,12
gru-00,gru-00_03451,0.000000,12
gru-00,gru-00_03452,1.753576,12
gru-00,gru-00_03455,0.000000,12
gru-00,gru-00_03456,1.414037,11
gru-00,gru-00_03464,2.145901,12
gru-00,gru-00_03469,2.348460,12
gru-00,gru-00_03472,2.868630,11
gru-00,gru-00_03480,0.000000,12
gru-00,gru-00_03481,4.500838,12
gru-00,gru-00_03482,1.227546,12
gru-00,gru-00_03483,1.901711,12
gru-00,gru-00_03494,0.283128,12
gru-00,gru-00_03496,1.766825,12
gru-00,gru-00_03498,0.000000,12
gru-00,gru-00_03502,8.015096,10
gru-00,gru-00_03503,2.070070,10
gru-00,gru-00_03504,1.324025,12
gru-00,gru-00_03505,6.722209,12
gru-00,gru-00_03506,1.439274,12
gru-00,gru-00_03528,2.627343,12
gru-00,gru-00_03534,6.023773,11
gru-00,gru-00_03537,2.485113,12
gru-00,gru-00_03538,0.369575,12
gru-00,gru-00_03539,1.741487,12
gru-00,gru-00_03540,2.614308,12
gru-00,gru-00_03545,1.068659,12
gru-00,gru-00_03546,2.718426,12
gru-00,gru-00_03547,1.068659,12
gru-00,gru-00_03548,1.603614,12
gru-00,gru-00_03549,0.538027,12
gru-00,gru-00_03553,1.846529,11
gru-00,gru-00_03557,1.216879,12
gru-00,gru-00_03558,5.047836,12
gru-00,gru-00_03560,1.391930,11
gru-00,gru-00_03561,1.744779,10
gru-00,gru-00_03562,1.782363,12
gru-00,gru-00_03568,1.480600,12
gru-00,gru-00_03569,1.487580,12
gru-00,gru-00_03571,4.116653,12
gru-00,gru-00_03572,8.051229,11
gru-00,gru-00_03577,1.577708,12
gru-00,gru-00_03581,1.663658,12
gru-00,gru-00_03582,1.802468,12
gru-00,gru-00_03584,1.472675,11
gru-00,gru-00_03586,6.654552,12
gru-00,gru-00_03602,2.162303,10
gru-00,gru-00_03603,1.660464,11
gru-00,gru-00_03604,0.000000,12
gru-00,gru-00_03611,1.415969,12
gru-00,gru-00_03616,2.046826,12
gru-00,gru-00_03623,0.100000,11
gru-00,gru-00_03638,5.460460,12
gru-00,gru-00_03643,1.614049,12
gru-00,gru-00_03644,1.713123,12
gru-00,gru-00_03650,4.869095,12
gru-00,gru-00_03656,3.172438,12
gru-00,gru-00_03667,1.736009,11
gru-00,gru-00_03669,1.702292,12
gru-00,gru-00_03673,1.595296,11
gru-00,gru-00_03674,5.380845,12
gru-00,gru-00_03681,1.597373,12
gru-00,gru-00_03684,3.550788,12
gru-00,gru-00_03685,2.303229,11
gru-00,gru-00_03686,6.134202,11
gru-00,gru-00_03687,6.298731,11
gru-00,gru-00_03688,2.163568,11
gru-00,gru-00_03689,0.569725,11
gru-00,gru-00_03700,7.875552,12
gru-00,gru-00_03703,7.703284,11
gru-00,gru-00_03704,1.974573,12
gru-00,gru-00_03705,0.359206,12
gru-00,gru-00_03710,0.000000,12
gru-00,gru-00_03714,1.078612,12
gru-00,gru-00_03716,1.660464,12
gru-00,gru-00_03735,1.925017,12
gru-00,gru-00_03739,7.975516,12
gru-00,gru-00_03740,1.334273,12
gru-00,gru-00_03741,4.629950,12
gru-00,gru-00_03747,0.558464,12
gru-00,gru-00_03757,1.546960,12
gru-00,gru-00_03764,0.589311,12
gru-00,gru-00_03765,2.259913,12
gru-00,gru-00_03768,0.192558,12
gru-00,gru-00_03769,1.545941,12
gru-00,gru-00_03778,1.949691,12
gru-00,gru-00_03788,1.060401,12
gru-00,gru-00_03789,2.449056,12
gru-00,gru-00_03791,2.203040,12
gru-00,gru-00_03804,7.513903,11
gru-00,gru-00_03814,1.418893,12
gru-00,gru-00_03815,1.664724,12
gru-00,gru-00_03816,1.979336,12
gru-00,gru-00_03818,0.118625,12
gru-00,gru-00_03819,0.100000,9
gru-00,gru-00_03822,7.476524,11
gru-00,gru-00_03823,1.594258,12
gru-00,gru-00_03824,2.292675,12
gru-00,gru-00_03832,0.000000,9
gru-00,gru-00_03835,2.233938,12
gru-00,gru-00_03839,4.268262,12
gru-00,gru-00_03848,2.305873,12
gru-00,gru-00_03850,3.023292,12
gru-00,gru-00_03851,0.726507,12
gru-00,gru-00_03852,1.697972,12
gru-00,gru-00_03853,2.196641,12
gru-00,gru-00_03854,1.965070,12
gru-00,gru-00_03855,0.000000,12
gru-00,gru-00_03856,2.328429,12
gru-00,gru-00_03859,0.332292,12
gru-00,gru-00_03860,0.477129,11
gru-00,gru-00_03864,0.364653,12
gru-00,gru-00_03865,4.641221,12
gru-00,gru-00_03868,1.841979,10
gru-00,gru-00_03873,1.288967,12
gru-00,gru-00_03874,2.137136,12
gru-00,gru-00_03881,0.000000,10
gru-00,gru-00_03884,1.957962,12
gru-00,gru-00_03886,1.745877,12
gru-00,gru-00_03887,1.709870,12
gru-00,gru-00_03902,1.590110,12
gru-00,gru-00_03903,3.561723,12
gru-00,gru-00_03913,3.243127,12
gru-00,gru-00_03920,1.233792,12
gru-00,gru-00_03937,3.292634,12
gru-00,gru-00_03944,6.878208,12
gru-00,gru-00_03950,6.304572,12
gru-00,gru-00_03953,0.775533,12
gru-00,gru-00_03954,3.455327,11
gru-00,gru-00_03955,3.209317,11
gru-00,gru-00_03956,2.070070,12
gru-00,gru-00_03960,2.129585,11
gru-00,gru-00_03961,1.844253,12
gru-00,gru-00_03962,1.853369,12
gru-00,gru-00_03963,0.248197,12
gru-00,gru-00_03964,3.289201,12
gru-00,gru-00_03965,1.981720,12
gru-00,gru-00_03969,6.266687,12
gru-00,gru-00_03977,4.975696,12
gru-00,gru-00_03978,2.621544,12
gru-00,gru-00_03984,2.500481,12
gru-00,gru-00_03985,1.991277,12
gru-00,gru-00_03986,2.221028,12
gru-00,gru-00_03987,0.774823,12
gru-00,gru-00_03990,2.066388,12
gru-00,gru-00_03991,0.337631,12
gru-00,gru-00_03992,0.000000,12
gru-00,gru-00_03993,3.053986,12
gru-00,gru-00_03996,2.973711,12
gru-00,gru-00_03997,2.099715,12
gru-00,gru-00_03998,0.440947,12
gru-00,gru-00_04000,0.000000,11
gru-00,gru-00_04001,1.523635,11
gru-00,gru-00_04005,2.157247,12
gru-00,gru-00_04007,0.000000,12
gru-00,gru-00_04011,2.065162,12
gru-00,gru-00_04012,0.859859,12
gru-00,gru-00_04027,1.063700,12
gru-00,gru-00_04028,1.569472,12
gru-00,gru-00_04032,1.871689,11
gru-00,gru-00_04036,1.481592,10
gru-00,gru-00_04044,1.699052,12
gru-00,gru-00_04045,1.223985,12
gru-00,gru-00_04046,0.100000,11
gru-00,gru-00_04047,2.016510,12
gru-00,gru-00_04051,0.122660,11
gru-00,gru-00_04053,1.597373,10
gru-00,gru-00_04054,0.339773,12
gru-00,gru-00_04055,2.062711,12
gru-00,gru-00_04056,1.776804,12
gru-00,gru-00_04057,2.483719,11
gru-00,gru-00_04058,2.457343,12
gru-00,gru-00_04063,1.605698,12
gru-00,gru-00_04065,2.109620,12
gru-00,gru-00_04066,1.821590,12
gru-00,gru-00_04073,0.193512,11
gru-00,gru-00_04074,0.334959,11
gru-00,gru-00_04081,0.397242,11
gru-00,gru-00_04083,1.737104,11
gru-00,gru-00_04084,1.764612,11
gru-00,gru-00_04088,0.862092,11
gru-00,gru-00_04089,3.884664,12
gru-00,gru-00_04092,2.929454,11
gru-00,gru-00_04095,0.938861,12
gru-00,gru-00_04096,1.799107,12
gru-00,gru-00_04102,0.254705,12
gru-00,gru-00_04104,2.070070,12
gru-00,gru-00_04116,0.336027,12
gru-00,gru-00_04117,1.568469,12
gru-00,gru-00_04118,3.070234,12
gru-00,gru-00_04119,3.073491,12
gru-00,gru-00_04135,1.832899,12
gru-00,gru-00_04136,1.564338,12
gru-00,gru-00_04138,2.190254,12
gru-00,gru-00_04142,0.000000,12
gru-00,gru-00_04152,0.307478,12
gru-00,gru-00_04153,1.448095,12
gru-00,gru-00_04157,1.705537,12
gru-00,gru-00_04163,1.372871,12
gru-00,gru-00_04166,0.000000,12
gru-00,gru-00_04170,1.223095,12
gru-00,gru-00_04172,1.588039,12
gru-00,gru-00_04173,2.953102,11
gru-00,gru-00_04175,0.668793,12
gru-00,gru-00_04178,0.185898,12
gru-00,gru-00_04179,2.391596,12
gru-00,gru-00_04180,1.776804,12
gru-00,gru-00_04187,2.145901,12
gru-00,gru-00_04188,1.582868,12
gru-00,gru-00_04189,2.183880,12
gru-00,gru-00_04190,2.178790,9
gru-00,gru-00_04191,1.560239,12
gru-00,gru-00_04192,2.027389,12
gru-00,gru-00_04194,2.721402,12
gru-00,gru-00_04196,2.611418,12
gru-00,gru-00_04198,3.083280,11
gru-00,gru-00_04204,0.418075,12
gru-00,gru-00_04211,2.040739,12
gru-00,gru-00_04213,6.521010,12
gru-00,gru-00_04214,0.428894,12
gru-00,gru-00_04215,2.319123,12
gru-00,gru-00_04219,1.400556,12
gru-00,gru-00_04221,1.751374,12
gru-00,gru-00_04222,5.094034,12
gru-00,gru-00_04223,0.562208,11
gru-00,gru-00_04228,1.828370,12
gru-00,gru-00_04237,2.293993,12
gru-00,gru-00_04239,0.000000,12
gru-00,gru-00_04240,2.295311,12
gru-00,gru-00_04243,3.172438,9
gru-00,gru-00_04244,1.528688,12
gru-00,gru-00_04245,1.416936,12
gru-00,gru-00_04248,1.404400,12
gru-00,gru-00_04249,0.000000,11
gru-00,gru-00_04252,3.238038,12
gru-00,gru-00_04255,2.458727,11
gru-00,gru-00_04258,2.054147,10
gru-00,gru-00_04263,1.639265,12
gru-00,gru-00_04264,1.704455,12
gru-00,gru-00_04269,2.158510,12
gru-00,gru-00_04271,2.356506,12
gru-00,gru-00_04274,0.797686,12
gru-00,gru-00_04275,1.767932,12
gru-00,gru-00_04277,6.587487,12
gru-00,gru-00_04279,1.771282,12
gru-00,gru-00_04290,0.366839,10
gru-00,gru-00_04291,1.507536,12
gru-00,gru-00_04302,2.113353,12
gru-00,gru-00_04303,1.371922,12
gru-00,gru-00_04304,1.377621,12
gru-00,gru-00_04305,6.884513,12
gru-00,gru-00_04311,1.307352,12
gru-00,gru-00_04315,2.467071,12
gru-00,gru-00_04316,1.792397,12
gru-00,gru-00_04317,2.021340,12
gru-00,gru-00_04318,0.000000,12
gru-00,gru-00_04319,7.493577,12
gru-00,gru-00_04320,1.746975,10
gru-00,gru-00_04321,1.390040,12
gru-00,gru-00_04322,0.886080,12
gru-00,gru-00_04323,0.000000,12
gru-00,gru-00_04324,4.178422,10
gru-00,gru-00_04325,2.062711,12
gru-00,gru-00_04326,2.062741,12
gru-00,gru-00_04327,2.020132,12
gru-00,gru-00_04330,1.391930,12
gru-00,gru-00_04340,4.331862,12
gru-00,gru-00_04341,6.542099,12
gru-00,gru-00_04351,0.374514,11
gru-00,gru-00_04356,1.414037,12
gru-00,gru-00_04369,1.640321,12
gru-00,gru-00_04371,0.794812,12
gru-00,gru-00_04379,0.577278,11
gru-00,gru-00_04383,1.461819,12
gru-00,gru-00_04385,1.583902,12
gru-00,gru-00_04389,7.503693,12
gru-00,gru-00_04398,3.070234,12
gru-00,gru-00_04399,2.725870,12
gru-00,gru-00_04403,0.268329,12
gru-00,gru-00_04404,2.026207,12
gru-00,gru-00_04408,2.633152,12
gru-00,gru-00_04409,2.175008,10
gru-00,gru-00_04410,11.978708,9
gru-00,gru-00_04411,3.184137,10
gru-00,gru-00_04412,0.627916,10
gru-00,gru-00_04416,1.580803,11
gru-00,gru-00_04419,0.804891,12
gru-00,gru-00_04430,0.860603,12
gru-00,gru-00_04432,1.841979,12
gru-00,gru-00_04433,0.125357,12
gru-00,gru-00_04434,2.687322,12
gru-00,gru-00_04435,2.418837,12
gru-00,gru-00_04439,0.693675,12
gru-00,gru-00_04440,0.128964,12
gru-00,gru-00_04441,3.867111,11
gru-00,gru-00_04442,0.000000,12
gru-00,gru-00_04446,2.317795,12
gru-00,gru-00_04447,4.757483,12
gru-00,gru-00_04448,1.524645,12
gru-00,gru-00_04449,1.708786,12
gru-00,gru-00_04450,1.727268,12
gru-00,gru-00_04451,1.716407,12
gru-00,gru-00_04452,1.720731,12
gru-00,gru-00_04453,1.505530,12
gru-00,gru-00_04454,2.257306,12
gru-00,gru-00_04462,0.336027,11
gru-00,gru-00_04465,2.066388,12
gru-00,gru-00_04471,4.885551,12
gru-00,gru-00_04473,0.589947,12
gru-00,gru-00_04474,0.124907,11
gru-00,gru-00_04475,2.332426,12
gru-00,gru-00_04476,4.925767,12
gru-00,gru-00_04477,0.000000,10
gru-00,gru-00_04485,1.746975,12
gru-00,gru-00_04489,1.557168,10
gru-00,gru-00_04495,0.000000,12
gru-00,gru-00_04497,0.853917,12
gru-00,gru-00_04498,2.585509,12
gru-00,gru-00_04499,3.044268,12
gru-00,gru-00_04505,3.642765,12
gru-00,gru-00_04506,7.402258,12
gru-00,gru-00_04509,4.494241,12
gru-00,gru-00_04513,2.607087,12
gru-00,gru-00_04530,0.000000,12
gru-00,gru-00_04531,4.538371,12
gru-00,gru-00_04537,2.585509,12
gru-00,gru-00_04542,2.460110,12
gru-00,gru-00_04544,8.123928,12
gru-00,gru-00_04545,1.980528,12
gru-00,gru-00_04549,1.462804,12
gru-00,gru-00_04550,3.096367,12
gru-00,gru-00_04551,2.598440,12
gru-00,gru-00_04555,1.837435,12
gru-00,gru-00_04556,1.388106,12
gru-00,gru-00_04560,1.391930,12
gru-00,gru-00_04562,1.106232,12
gru-00,gru-00_04563,1.109604,11
gru-00,gru-00_04566,2.959432,12
gru-00,gru-00_04574,0.205990,12
gru-00,gru-00_04577,0.126708,12
gru-00,gru-00_04579,2.284783,12
gru-00,gru-00_04580,1.672196,12
gru-00,gru-00_04581,1.714209,12
gru-00,gru-00_04582,0.100000,12
gru-00,gru-00_04583,1.585969,12
gru-00,gru-00_04588,7.685895,11
gru-00,gru-00_04589,6.252168,12
gru-00,gru-00_04595,0.517251,12
gru-00,gru-00_04596,4.376838,12
gru-00,gru-00_04597,1.588039,12
gru-00,gru-00_04598,1.754678,12
gru-00,gru-00_04599,1.873988,12
gru-00,gru-00_04600,0.000000,12
gru-00,gru-00_04601,0.652188,12
gru-00,gru-00_04604,0.635748,12
gru-00,gru-00_04605,1.024455,12
gru-00,gru-00_04606,1.752475,12
gru-00,gru-00_04607,0.780511,12
gru-00,gru-00_04608,2.387528,10
gru-00,gru-00_04609,5.004447,12
